,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
209,빅매치,,2014,72,6.2,0,"['코미디', '액션', '스릴러']",112,15.0,,"액션은 특급! 질주는 본능! 유머는 옵션!  천재 악당 ‘에이스’(신하균)로부터 납치된 형(이성민)을 구하기 위한 불굴의 파이터 ‘익호’(이정재)의 초특급 무한 질주가 시작된다!  유치장 탈출부터 거대 도박장, 상암 경기장, 서울역에 이르기까지 도심 전체를 무대로 멈추지 않는 질주. 게임의 룰은 단 하나, 멈추면 죽는다. 일생일대 목숨을 건 빅매치가 시작된다!  도심 전체를 무대로 천재 악당(신하균)으로부터 형을 구하기 위한 ‘익호’(이정재)의 무한질주를 그린 초특급 오락액션",https://images.justwatch.com/poster/12101870/s592/big-match,https://www.justwatch.com/images/backdrop/12101883/s1440/big-match,"['https://www.wavve.com/player/movie?movieid=MV_C901_SG0000054122', 'https://watcha.com/contents/m5ZXvVK', 'http://www.netflix.com/title/80076006']","['Netflix', 'wavve', 'Watcha']"
210,Bangkok Breaking,1.0,2021,70,5.8,0,"['범죄', '드라마', '스릴러', '액션']",60,,6.0,"Struggling to earn a living in Bangkok, a man joins an emergency rescue service and realizes he must unravel a citywide conspiracy.",https://images.justwatch.com/poster/250349938/s592/시즌-1,https://www.justwatch.com/images/backdrop/252678982/s1440/시즌-1,['http://www.netflix.com/title/81287826'],['Netflix']
211,애니멀월드,,2018,75,6.5,4000,"['드라마', '스릴러', 'SF', '액션', '판타지', '코미디']",132,15.0,,"병상의 어머니, 쌓일 대로 쌓인 빚, 설상가상으로 친구의 배신까지. 막다른 상황에 몰린 청년이 반강제로 정체불명의 게임에 참가한다. 운이 좋으면 빚을 청산하고 떼돈까지 벌 수 있는 기회. 하지만 운이 나쁘면? 그럼 어떻게 되는 거지?",https://images.justwatch.com/poster/66135490/s592/animal-world,https://www.justwatch.com/images/backdrop/86826041/s1440/animal-world,['http://www.netflix.com/title/81004470'],['Netflix']
212,다이하드 스왓,,2016,65,5.8,4000,['액션'],114,,,"전직 SWAT 팀 대장인 ‘데이빗 헨드릭스’는 작전 중 총에 맞은 후 심리 상담을 받고 있다.  화려한 경력에도 불구하고 일반경찰 업무를 맡고 있는 데이빗에게 엎친 데 덮친 격으로  약물과 폭행을 일삼는 할리우드의 문제아 ‘브로디 워커’의 사회봉사 감독 업무까지 주어진다.  잡범들과의 싸움이 이어지는 힘든 하루가 끝난 뒤 데이빗은 브로디를 데리고 예전 동료들을 찾아  경찰 비밀 훈련소에 갔다가 갑자기 괴한들의 공격을 받는다. 영문도 모른 채 대항해 싸우던 데이빗은  괴한들의 대장이 예전 상관인 코버임을 알게 되고, 그들이 노리는 것이 경찰에 압수되어 보관돼있던  1억 달러의 무기명채권이라는 사실을 알게 되는데..",https://images.justwatch.com/poster/80264952/s592/gridlocked,https://www.justwatch.com/images/backdrop/10092129/s1440/gridlocked,['http://www.netflix.com/title/80097221'],['Netflix']
213,작전,,2009,65,6.2,0,"['범죄', '액션', '스릴러', '드라마']",119,15.0,,"억울한 게 생기면 잠도 못 자는 성격의 강현수(박용하), 찌질한 인생 한 방에 갈아타기 위해 주식에 도전하지만, 순식간에 신용불량자가 된다. 그는 독기를 품고, 수년의 독학으로 이제 실력을 갖춘 프로 개미가 되어 마침내 작전주 하나를 추격해 한번에 수천 만원을 손에 쥔다. 그러나 기쁨도 잠시, 그가 건드린 것은 전직 조폭 출신 황종구(박희순)가 작업중인 작전주였다. 몰매를 맞으며 납치된 현수는 되려 황종구의 작전을 망친 남다른 능력을 인정 받아 대한민국을 뒤흔들 600억 헤비급 작전에 엮이게 된다.  초짜 현수와는 달리, 이번 작전에 가담한 작전멤버들은 대한민국 경제를 돌리는 거물급 프로들! 오랜 조폭 생활을 청산하고 DGS홀딩스를 차려 주식작전 세계에 뛰어든 황종구, 탈세를 원하는 졸부, 비자금을 축적한 정치인 등 상류층의 자산뿐만 아니라 비밀까지 철저하게 관리해주는 유서연(김민정), 서진에셋에서 높은 실적으로 승진 가도를 달리고 있는 작전계 특급 에이스 조민형(김무열), 그리고 작전의 시발점인 대산토건의 대주주 박창주까지 최고의 멤버가 구성되었다.  이들이 벌릴 판은 부실한 건설 회사 대산토건. 작전의 최고 죽이는 아이템이라는 ‘환경 기술’을 이용해, ‘수질 개선 박테리아 연구‘ 를 하고 있는 ‘한결 벤처’에 투자, 유서연의 고객 중 한 명이자, 굴리는 돈이 왠만한 기업보다 커 ‘마산창투’라 불리우는 완벽한 쩐주의 돈을 미끼로, 대산토건 주식을 사들인다. 여기에 쪽집게 분석으로 유명한 언론 스타 김승범의 여론 몰이와 검은 머리 외국인 브라이언 최를 통해 외국 자본을 끌어들이며 판은 걷잡을 수 없이 커져만 가고, 눈 먼 개미들의 돈을 쓸어모으기 시작한다. 대박을 눈 앞에 둔 시점, 너무나 완벽하게 진행되는 작전! 작전멤버들간의 쫓고 쫓기는 또 다른 물밑 작전이 시작되는데.. 대한민국 돈이 움직이는 지상최대의 작전이 시작된다.",https://images.justwatch.com/poster/122197297/s592/the-scam,https://www.justwatch.com/images/backdrop/256930444/s1440/the-scam,"['https://watcha.com/contents/m533kl5', 'https://www.wavve.com/player/movie?movieid=MV_SB01_SB0000000005', 'http://www.netflix.com/title/80165481']","['Netflix', 'wavve', 'Watcha']"
214,야연,,2006,69,6.4,7000,"['드라마', '로맨스', '액션', '판타지', 'Made in Europe']",131,,,"“ 새 황제에게 ‘당신’이라니, ‘황상’이라고 불러야 하지 않는가, 형수? “
 어느 날 황제는 의문의 죽음을 당하고 황제시해의 배후로 의심되는 황제의 동생 ‘리’(유 게)가 황위를 계승한다. 미망인이 된 황후 ‘완’(장쯔이)과 황태자 ‘우 루안’(다니엘 우)의 생사조차 위협을 받게 된 순간, ‘완’은 아무도 예상치 못한 선택을 하는데!  “ 당신을 살리기 위해서라면 난 모든 것을 다 할거예요! “
 선(先)황제에게 간택되면서 어린 날의 연인이었던 ‘우 루안’과의 사랑을 가슴깊이 숨겨야 했던 ‘완’은 아무런 힘도 없는 ‘우 루안’을 살리기 위해 ‘리’와의 재혼이라는 돌이킬 수 없는 결단을 내린다. 아버지의 부음을 듣고 ‘우 루안’은 황궁으로 돌아오지만 숙부에 대한 복수심과 ‘완’의 재혼소식에 절망한다!  “ 절 부르신 건 아버님의 죽음때문인가요, 황후 즉위식 때문인가요? “
 ‘리’는 조카인 ‘우 루안’을 제거하기 위해 끊임없이 자객을 보내고 ‘완’은 ‘우 루안’을 지켜내기 위해 사력을 다하며 무서운 계략을 준비한다. 그리고 이 모든 음모가 절정으로 치달을 즈음, 마침내 ‘리’가 마련한 성대한 한밤의 연회가 열리고 운명의 주인공들은 각자의 비밀을 감춘 채 한자리에 모이는데…  절대 권력을 향한 온갖 계략과 음모로 휩싸인 황궁에서 사랑과 욕망, 음모와 배신을 가슴에 품은 황족들의 화려하고 치명적인 밤의 연회가 절정을 향해 깊어 간다.",https://images.justwatch.com/poster/20270017/s592/yayeon,https://www.justwatch.com/images/backdrop/240293118/s1440/yayeon,"['https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011504', 'https://watcha.com/contents/mdRL9aW', 'http://www.netflix.com/title/80031899']","['Netflix', 'wavve', 'Watcha']"
215,신의 한 수: 귀수편,,2019,75,6.4,0,['액션'],106,15.0,,바둑으로 모든 것을 잃은 아이 귀수. 유일하게 기대던 스승 허일도마저 잃고 홀로 살아남아 세상을 향한 복수를 계획한다. 운명의 선택은 신의 놀음판에 있다. 자신을 사지로 내몬 냉혹한 내기바둑판으로 뛰어든 귀수는 전국을 돌아다니며 귀신 같이 바둑을 두는 자들과 대결을 펼치는데… 사활을 건 대결! 신의 한 수를 다시 두시겠습니까?,https://images.justwatch.com/poster/155144745/s592/sinyi-han-su-gwisupyeon,https://www.justwatch.com/images/backdrop/152356686/s1440/sinyi-han-su-gwisupyeon,"['http://www.netflix.com/title/81457091', 'https://watcha.com/contents/mObBeZz']","['Netflix', 'Watcha']"
216,마리아,,2019,62,5.0,2000,"['범죄', '액션', '드라마', '스릴러']",89,,,"냉혹한 암살자에서 평범한 주부로, 어두운 과거를 지우고 살아가는 마리아. 하지만 피에 굶주린 갱단이 사랑하는 가족을 위협해오자, 그녀의 킬러 본능이 다시 폭발한다.",https://images.justwatch.com/poster/129471034/s592/maria,https://www.justwatch.com/images/backdrop/129413034/s1440/maria,['http://www.netflix.com/title/80236341'],['Netflix']
217,출동! 선행단,1.0,2022,79,6.9,0,"['액션', '애니메이션', '가족']",20,,20.0,,https://images.justwatch.com/poster/266182707/s592/시즌-1,https://www.justwatch.com/images/backdrop/265840707/s1440/시즌-1,['http://www.netflix.com/title/81191979'],['Netflix']
218,출동! 선행단,2.0,2022,79,6.9,0,"['액션', '애니메이션', '가족']",20,,19.0,,https://images.justwatch.com/poster/271064456/s592/시즌-2,https://www.justwatch.com/images/backdrop/265840707/s1440/시즌-2,['http://www.netflix.com/title/81191979'],['Netflix']
219,당신의 아들,,2018,66,6.1,5000,"['드라마', '스릴러', '범죄', '액션', 'Made in Europe']",103,,,"잔인한 폭행으로 사경을 헤매는 아들, 대체 무슨 일이 있었던 걸까?
 의사 하이메가 무능한 경찰을 대신해, 복수의 칼을 빼 든다.  반드시 응징하리라  아버지의 이름으로",https://images.justwatch.com/poster/178839742/s592/tu-hijo,https://www.justwatch.com/images/backdrop/116991909/s1440/tu-hijo,['http://www.netflix.com/title/80167647'],['Netflix']
220,패스트 카: 슈퍼 카를 이길 차,1.0,2018,77,7.1,1000,"['Reality TV', '액션', '다큐멘터리']",46,15.0,8.0,,https://images.justwatch.com/poster/148600822/s592/시즌-1,https://www.justwatch.com/images/backdrop/53171841/s1440/시즌-1,['http://www.netflix.com/title/80190009'],['Netflix']
221,패스트 카: 슈퍼 카를 이길 차,2.0,2019,77,7.1,1000,"['Reality TV', '액션', '다큐멘터리']",44,15.0,7.0,,https://images.justwatch.com/poster/148600822/s592/시즌-2,https://www.justwatch.com/images/backdrop/53171841/s1440/시즌-2,['http://www.netflix.com/title/80190009'],['Netflix']
222,사호 앤 망간,1.0,2019,65,6.7,0,"['액션', '코미디']",51,,8.0,,https://images.justwatch.com/poster/141520897/s592/시즌-1,https://www.justwatch.com/images/backdrop/240271243/s1440/시즌-1,['http://www.netflix.com/title/81316862'],['Netflix']
