,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
45,Ask 101,1.0,2020,84,7.4,15000,"['드라마', '로맨스', '코미디']",41,,8.0,,https://images.justwatch.com/poster/181998413/s592/시즌-1,https://www.justwatch.com/images/backdrop/252723884/s1440/시즌-1,['http://www.netflix.com/title/81080697'],['Netflix']
46,Ask 101,2.0,2021,84,7.4,15000,"['드라마', '로맨스', '코미디']",51,,8.0,,https://images.justwatch.com/poster/252334631/s592/시즌-2,https://www.justwatch.com/images/backdrop/252723884/s1440/시즌-2,['http://www.netflix.com/title/81080697'],['Netflix']
47,나의 흑역사 로맨티카 3,,2022,61,5.4,0,"['로맨스', '코미디', '드라마']",104,,,진정한 사랑을 눈앞에 둔 마르타. 하지만 수술 후의 몸 상태가 심상치 않다. 사랑은 오랜 비밀과 변덕스러운 운명을 이겨낼 수 있을까?,https://images.justwatch.com/poster/268021070/s592/nayi-heugyeogsa-romaentika-3,https://www.justwatch.com/images/backdrop/268021071/s1440/nayi-heugyeogsa-romaentika-3,['http://www.netflix.com/title/81468397'],['Netflix']
48,독 안에 든 내 사랑,,2014,54,4.5,4000,"['코미디', '로맨스', '가족']",120,15.0,,센스는 부족하지만 자신감만은 철철 넘치는 사차원 아가씨 델리하. 동네에 가게를 낸 매력적인 사진사에게 홀딱 빠지고 만다!,https://images.justwatch.com/poster/142165789/s592/deliha,https://www.justwatch.com/images/backdrop/238489873/s1440/deliha,[],[]
49,일야신낭: 하룻밤 신부,1.0,2019,43,0.0,0,"['드라마', '코미디']",42,,20.0,"Hua Rong, daughter of a general, accidentally becomes the wife of the pirate king Qin Shangcheng. However on the night of their wedding Hua Luo escaped. Qin Shangcheng is determined to hunt her down.",https://images.justwatch.com/poster/162692097/s592/시즌-1,https://www.justwatch.com/images/backdrop/278985663/s1440/시즌-1,"['https://www.wavve.com/player/vod?contentid=C8401_C84000000051_01_0001.1', 'http://www.netflix.com/title/81394805', 'https://watcha.com/contents/tRB6ZnB']","['Netflix', 'wavve', 'Watcha']"
50,오! 수정,,2000,75,7.0,1000,"['드라마', '코미디']",127,,,"케이블 TV 구성작가인 수정(이은주 분)은 같은 프로그램 담당 PD인 영수(문성근 분)와 가까운 사이이다. 영수는 독립영화제작 방식으로 영화를 제작하는데 도움을 받고자 부자인 후배 재훈(정보석 분)의 미술전을 수정과 함께 찾아간다. 재훈은 처츰 본 수정에게 관심을 보인다. 그리고 계속적으로 수정에게 호의를 베풀고 진지하게 사귀고 싶다고 고백한다.  한심하고 무능력한 영수의 모습에 실망한 수정은 재훈에게로 마음을 돌렸는지 술 마실 때만 애인이 되겠다고 제안한다. 둘 사이는 점점 가까워지고 섹스를 시도하는 순간 재훈은 수정이 처녀임을 알고 감격한다. 수정을 둘러싸고 어색해진 재훈과 영수는 친구의 생일집에서 우연히 마주친다. 자신에 대해 불만이 많은 영수는 술에 취해 수정에게 주정을 부린다. 재훈은 그런 영수를 두둔하는 수정에게 영수와 무슨 관계냐고 물으며 수정을 향한 자신의 사랑이 얼마나 각별한지를 말한다. ""내가 결혼을 마음먹기가 얼마나 힘든지 알아요?"" ""그렇게 힘든데 뭣하러 만나요, 우리 그만 만나요""  그런 수정의 반응이 재훈을 안타깝고 초조하게 만든다. 화해를 하기 위해 재훈은 수정을 찾아간다. 자신을 만나기 위해 어렵게 찾아온 재훈을 발견한 수정은 그의 순수한 태도에 감동하고 그들은 두번째 섹스를 시도한다. 그러나 이번에도 수정은 호락호락하지 않다. 재훈은 호텔에서 함께 만날 것을 어렵게 제안한다. 재훈은 호텔에서 수정을 애타게 기다리고, 수정은 거리를 배회하며 호텔로 가야할지 힘겨운 고민을 한다.",https://images.justwatch.com/poster/11789080/s592/virgin-stripped-bare-by-her-bachelors,https://www.justwatch.com/images/backdrop/258609762/s1440/virgin-stripped-bare-by-her-bachelors,"['http://www.netflix.com/title/70043384', 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000126358']","['Netflix', 'wavve']"
51,테일러 톰린슨：룩 앳 유,,2022,79,7.4,2000,"['코미디', '다큐멘터리']",60,,,"Breakups. Therapy. Bangs. Taylor's gone through some stuff since her quarter-life crisis, and she spins her mental health journey into insightful comedy.",https://images.justwatch.com/poster/302253309/s592/taylor-tomlinson-look-at-you,https://www.justwatch.com/images/backdrop/267835709/s1440/taylor-tomlinson-look-at-you,['http://www.netflix.com/title/81471774'],['Netflix']
52,Ricardo Quevedo: Tomorrow Will Be Worse,,2022,70,5.7,0,['코미디'],60,,,"From road rage to couples fighting during the pandemic, comic Ricardo Quevedo examines the absurdity of the situations that try our patience.",https://images.justwatch.com/poster/293288953/s592/ricardo-quevedo-tomorrow-will-be-worse,https://www.justwatch.com/images/backdrop/293288955/s1440/ricardo-quevedo-tomorrow-will-be-worse,['http://www.netflix.com/title/81446278'],['Netflix']
53,워 위드 그랜파,,2020,67,5.6,22000,"['코미디', '드라마', '가족']",98,,,"할아버지 ‘에드’에게 방을 뺏겨 다락방 신세가 된 손자 ‘피터’.  방을 되찾기 위해 할아버지를 골탕 먹이려 하지만 호락호락하지 않다. 계속되는 ‘피터’의 도발에 ‘에드’의 반격이 시작되고,  방을 사수하기 위한 소리 없는 전쟁이 시작되는데…!",https://images.justwatch.com/poster/238538141/s592/weo-wideu-geuraenpa,https://www.justwatch.com/images/backdrop/246692226/s1440/weo-wideu-geuraenpa,"['https://watcha.com/contents/m5NVnEE', 'http://www.netflix.com/title/80152345']","['Netflix', 'Watcha']"
54,오싹한 연애,,2011,78,6.8,3000,"['코미디', '공포', '판타지', '로맨스']",114,,,남다른 ‘촉’때문에 평범한 생활은 물론 제대로 된 연애 한번 못해본 여자 여리(손예진)와 그녀에게 꽂혀버린 비실한 ‘깡’의 호러 마술사 조구(이민기). 달콤해야 할 두 사람의 만남은 그들의 행복을 방해하는 귀신들로 인해 하루하루가 공포특집이다. 이런 생활에 익숙한 여리와 달리 매번 생명의 위협을 느끼는 조구. 오싹한 난관에도 불구하고 이 연애를 포기할 수 없는 여리와 조구는 어금니 꽉 깨물고 목숨을 건 연애를 시작하는데...,https://images.justwatch.com/poster/12266153/s592/spellbound,https://www.justwatch.com/images/backdrop/304509269/s1440/spellbound,"['https://watcha.com/contents/mOkMb85', 'http://www.netflix.com/title/70253645']","['Netflix', 'Watcha']"
